0 0.0
1 25.5125
2 25.555
3 25.9325
4 24.65
5 25.535
6 25.5325
7 26.47
8 27.03
9 24.3275
10 25.1475
11 24.915
12 24.7675
13 26.4125
14 24.0725
15 25.9325
16 24.68
17 24.7025
18 24.25
19 24.35
20 24.335
21 25.575
22 26.155
23 25.3275
24 33.315
25 24.4025
26 25.175
27 24.0375
28 24.7425
29 25.3025
30 25.555
31 24.255
32 33.77
33 25.16
34 24.34
35 33.945
36 24.85
37 25.175
38 33.8175
39 24.0325
40 24.4925
41 24.9075
42 25.325
43 25.5125
44 25.8375
45 24.965
46 24.3325
47 25.035
48 24.5875
49 24.425
50 26.055
51 24.2625
52 33.9925
53 24.65
54 24.07
55 24.9425
56 25.975
57 33.9
58 25.8275
59 24.75
60 24.68
